"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(POL)","Value_OUT(POL)","CurrentValue @ $0.199566968991853/POL","TxnFee(POL)","TxnFee(USD)","Historical $Price/POL","Status","ErrCode","Method"
"0xeb6e94c33407cc52ed71a8d5681e0cf6f6ba5e17120544be2b13b30b7357e2f3","7517799","1606365783","2020-11-26 04:43:03","0xbc79c7139c87df965f0f4c24747f326d1864c5af","","0x914f8836e05328f404e7d3f7da0d8b6b414666bf","0","0","0","0.004703734","0.000938709937323925","0.02","","","0x60806040"
"0xe02258dcd79c602fd1def768b7b6beef18b512d7c9030bfe8388937c281843f8","8236017","1607847412","2020-12-13 08:16:52","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x2971adfa57b20e5a416ae5a708a8655a9c74f723","","0","0","0","0.0000217","0.00000433060322712321","0.02","","","Build"
"0xfe79dc460ad3672246ed3c7dcdd30516c0e9eef854c0590f6a034d9b968bc88e","9612494","1610697737","2021-01-15 08:02:17","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x720e1fa107a1df39db4e78a3633121ac36bec132","","0","20","3.99133937983706","0.001596","0.000318508882510997","0.03","","","Transfer"
"0x185468ae3f74cb7e4587ae25c3a4508dcfcbeb66f19d3a5cdaee16a93563c76c","10034921","1611600695","2021-01-25 18:51:35","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","","0","0","0","0.000046772","0.00000933414627368695","0.03","","","Approve"
"0x2279a3bee3d619c68632dc565586d2da183aac75983268f988af16edc10fc849","10034943","1611600739","2021-01-25 18:52:19","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff","","0","0","0","0.000184439","0.0000368079321938884","0.03","","","Swap Exact Tokens For Tokens"
"0x4a06b51621355cd241ae408ffd7105401de387ac20241f74663942f5d2d6a396","10099209","1611737478","2021-01-27 08:51:18","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xdde8df5a46714d1ee4f9e6ac17baf4e39df4a910","","0","30","5.98700906975559","0.001848","0.000368799758696944","0.04","","","Transfer"
"0x8d0f97b775fb011aa334709810b110c608af774b4e32d1b9320eaf709a6ec572","10510226","1612604373","2021-02-06 09:39:33","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xced608aa29bb92185d9b6340adcbfa263dae075b","","0","10","1.99566968991853","0.003066","0.000611872326929021","0.05","","","Transfer"
"0x96cf4e5f4a64e8be453df34889afdb3ed774993a9861026ae17d1d78e7762939","10609756","1612811283","2021-02-08 19:08:03","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf","","0","10","1.99566968991853","0.006909","0.00137880818876471","0.07","","","Transfer"
"0x8fcebb9874ca5817845a152eed28f1b221e502f052611b82e37820e3372373c4","10798273","1613202703","2021-02-13 07:51:43","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xa5313060f9fa6b607ac8ca8728a851166c9f6127","","0","5","0.997834844959265","0.00357","0.000712454079300915","0.11","","","Transfer"
"0xb05755adf8c3372f82af45bd6fbc62e510bbda6663d472d850552cbd165770a8","10965317","1613548568","2021-02-17 07:56:08","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x6690c139564144b27ebaba71f9126611a23a31c9","","0","0","0","0.00041413","0.0000826466688685961","0.11","","","Summon Moloch"
"0x5f9688099870b757be9e3260c9e747ceb40c9a89b70490be990492eec330c91f","10965594","1613549140","2021-02-17 08:05:40","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x0d0b28e17b9333c26afe840b083e1c6dee15df63","","0","0","0","0.000294242","0.0000587209840901008","0.11","","","Submit Whitelist Proposal"
"0x72d227eb73f2ef945b3c07f5fdc9e9845d57f1baeb5e0190fc88eae30bc4e65e","10971432","1613561290","2021-02-17 11:28:10","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270","","0","0","0","0.000044297","0.00000884021802543211","0.11","","","Approve"
"0x9c7eb979f882b1d73503bf0288fdf93f6162792af127982ecb4ad0dd27f0bec1","10971746","1613561938","2021-02-17 11:38:58","0xbc79c7139c87df965f0f4c24747f326d1864c5af","","0x9df8837bac586d2e9bafbd89d9338d6095e17479","0","0","0","0.000795641","0.000158783662775647","0.11","","","0x60606040"
"0x43c07e79e713c7d07c52883bde5535c9f0b94bfc5929b2be4d92ced2c9b32276","10971767","1613561980","2021-02-17 11:39:40","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x9df8837bac586d2e9bafbd89d9338d6095e17479","","0","0.00000000000000001","0.0000000000000000019956696899","0.000043738","0.00000872866008976567","0.11","","","Deposit"
"0xf0744951d27f16e32d4284d8a2097bb5c8e6686989439ce68851340ca59f5b1c","10971813","1613562076","2021-02-17 11:41:16","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x6c20a43c362e5d56c3bdac074a6acdf6e9eddd40","","0","0","0","0.000401372","0.000080100593478198","0.11","","","Submit Proposal"
"0xd03a98f7c9bb08e2ff731fe8674e2a2e84e51bb5e5ac6a3b5fd6b3dc7b67a08b","10971847","1613562148","2021-02-17 11:42:28","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270","","0","0","0","0.000044297","0.00000884021802543211","0.11","","","Approve"
"0x01de76192582d43823945103ed943e24b82abec50035b3b2c2628c6b7207acd5","10972205","1613562884","2021-02-17 11:54:44","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x0d0b28e17b9333c26afe840b083e1c6dee15df63","","0","0","0","0.000044259","0.00000883263448061042","0.11","","","Cancel Proposal"
"0x5a9c27e2924f234112287ed5c35a7336a7ebc1d825ebffa505909d278a46b017","10972338","1613563158","2021-02-17 11:59:18","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xdf4165d45c757632f1cd64b574a9191b98b83cd1","","0","10","1.99566968991853","0.002352","0.000469381511068838","0.11","","","Transfer"
"0xdc811068be3f77ee225e17007e1b7d475cf3c473bc43cf9d6e75f49d762a12c0","10973152","1613564838","2021-02-17 12:27:18","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x9df8837bac586d2e9bafbd89d9338d6095e17479","","0","5","0.997834844959265","0.000028738","0.00000573515555488787","0.11","","","Deposit"
"0x94164ed4c9817a7515124771cdfc1f5c8fcfa77760bc56ac5521be997b1d7145","10973209","1613564956","2021-02-17 12:29:16","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270","","0","2","0.399133937983706","0.000043741","0.00000872925879067264","0.11","","","Deposit"
"0xbf57f1abb0fe0f6395332fc151017fcc4df8042d32440114a6829a204884ea32","10979049","1613577010","2021-02-17 15:50:10","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x6690c139564144b27ebaba71f9126611a23a31c9","","0","0","0","0.00041413","0.0000826466688685961","0.11","","","Summon Moloch"
"0x8b9d094d56d70803cbbb445e11eaf04d8e923aed1b8b7489efb29ae4b9c18339","10982736","1613584646","2021-02-17 17:57:26","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x6690c139564144b27ebaba71f9126611a23a31c9","","0","0","0","0.00041413","0.0000826466688685961","0.11","","","Summon Moloch"
"0x57121c6dd85fa1bf190bc2fe30df1403c257ad50a3ba21ff2484f3dd0cf1eec0","10982807","1613584827","2021-02-17 18:00:27","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x6690c139564144b27ebaba71f9126611a23a31c9","","0","0","0","0.00041413","0.0000826466688685961","0.11","","","Summon Moloch"
"0x7ca5a10232cc2ff97dc7025872547ef24d58464fd008ecbab57b80a04283600d","11023196","1613668435","2021-02-18 17:13:55","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x6690c139564144b27ebaba71f9126611a23a31c9","","0","0","0","0.000430860852","0.0000859855942908874","0.12","","","Summon Moloch"
"0x844ba305b992f3e04bdbdffed4fdc2abf2fd13b403b2a86cb62ba835d6cc1eb1","11023232","1613668511","2021-02-18 17:15:11","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x6690c139564144b27ebaba71f9126611a23a31c9","","0","0","0","0.000430860852","0.0000859855942908874","0.12","","","Summon Moloch"
"0xa923bdffafcdb343502391bc9a5500e9886348ac856b51a25c56983135c5f34e","11093651","1613814208","2021-02-20 09:43:28","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x6690c139564144b27ebaba71f9126611a23a31c9","","0","0","0","0.00041413","0.0000826466688685961","0.14","","","Summon Moloch"
"0x250b1cc349713495964896e67e13256969cdf527da832c2121b5ed20a1ebeebc","11169722","1613972956","2021-02-22 05:49:16","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x825ae6fb177186e9551ab1cdd6d4ab10b22a0dba","","0","5","0.997834844959265","0.002079","0.000414899728534062","0.15","","","Transfer"
"0x078b8403cbd22f2f202b81f6c211500cc6496ca6b74d0d462b3bd9d27de56592","11274635","1614190090","2021-02-24 18:08:10","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x66b1de0f14a0ce971f7f248415063d44caf19398","","0","5","0.997834844959265","0.004095","0.000817226738021638","0.16","","","Transfer"
"0x83185f52ff693a554a42f5dfb7f18245b14406177b06889247b5740b1ec0f673","11543370","1614754661","2021-03-03 06:57:41","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xf7c1f4ca54d64542061e6f53a9d38e2f5a6a4ecc","","0","3","0.598700906975559","0.001575","0.000314317976162168","0.22","","","Transfer"
"0xf6453ab1299055b7e0ce17938904cccd8962fb65e7105871a06dd49821e1c404","12452302","1616686237","2021-03-25 15:30:37","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x42138576848e839827585a3539305774d36b9602","","0","5","0.997834844959265","0.000021","0.00000419090634882891","0.30","","","Transfer"
"0xe42da59643ceb270296033286df67caa0a78d17bb2aee69a4d3485a97b490ab4","12477554","1616739164","2021-03-26 06:12:44","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xd52a86110c9a7597a057ae2bb4f577b6cd42a639","","0","0","0","0.000035","0.00000698484391471485","0.34","Error(0)","out of gas","Mint Tocaller"
"0xfab974f3be5d1b774b1f07a241a268c4953dc06e6b13d8ac20247537a44e3ba1","12489626","1616764282","2021-03-26 13:11:22","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x8e061a9146e8496075436ebeba1f9bbc07f19e87","","0","2","0.399133937983706","0.000021","0.00000419090634882891","0.34","","","Transfer"
"0xd2ae121e15c49bf4a4fdd5c316f15451934fcf05bddbf80c9b0ac9cb6c45f211","12737787","1617288890","2021-04-01 14:54:50","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x936f242f462afc707ac78ad966155aa96f0376ec","","0","2","0.399133937983706","0.000021","0.00000419090634882891","0.36","","","Transfer"
"0x268369d03421be41f3e878831bfd9c9d27921f7c70e11ad6aa319f06aa2b92fc","14022000","1620011312","2021-05-03 03:08:32","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff","","0","51","10.1779154185845","0.000185017","0.0000369232819019657","0.80","","","Swap Exact ETH For Tokens"
"0xcc6fe1ccd897b52b9c9c21f735565953a8864c5cc5bf22a6576df60aa1b65115","14027016","1620021819","2021-05-03 06:03:39","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x1987013f26d9fa9a61856de905668fcf6cafe0a8","","0","2","0.399133937983706","0.000021","0.00000419090634882891","0.80","","","Transfer"
"0xee9fef33c6efb9c62a922779b0fb0a58ffa754c83982078d600fcc9fc8882d46","14354374","1620713893","2021-05-11 06:18:13","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xffbce889d62f6c73f005b836255ad69b0a01b222","","0","0","0","0.000084096","0.0000167827838243389","1.07","","","Transfer From"
"0x8de960e301fa8a1ab580c5748415a3d174ec18af83e03144ef0133a7154555c9","14359914","1620725844","2021-05-11 09:37:24","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x9b65fb1dd183842e7808470e09b3d785926cd29f","","0","2","0.399133937983706","0.000021","0.00000419090634882891","1.07","","","Transfer"
"0xcb86aae93a585ea2090b4a9a9d9bdc69cfa356469a19e75046c73fde590c7aa0","14365680","1620738219","2021-05-11 13:03:39","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x26f6cb841f9d4d72b68d7dcb6fdb5d6c832dd2a7","","0","0","0","0.000044548","0.00000889030933464907","1.07","","","Approve"
"0x9806d26394aaada83119a4ebaf710cd5f4be8cc5b4bb37628e45d175faae2bbc","14602770","1621251677","2021-05-17 11:41:17","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x2296224975c4de5e009a05607afa4277422f68cc","","0","1","0.199566968991853","0.000021","0.00000419090634882891","1.72","","","Transfer"
"0x9e5090cb39dad9c30d65a0c131f65b2e5603a1e22bd09c33755918b9c81987a1","14676483","1621415286","2021-05-19 09:08:06","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff","","0","0","0","0.000198786","0.0000396711194980145","1.63","","","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0xdd7c1e91691a55ba94ed62110d4dd1ee4ecb50af3e4b2dda65a0c18794659a8b","15909899","1624129732","2021-06-19 19:08:52","0xdf4165d45c757632f1cd64b574a9191b98b83cd1","0xbc79c7139c87df965f0f4c24747f326d1864c5af","","4.9","0","0.97787814806008","0.000025641","0.0000051170966519201","1.36","","","Transfer"
"0xdbc7f9cc4d8f1b29f7ddac5527a84ad38aed583b6ddfa08b1061eb403795324d","15909900","1624129734","2021-06-19 19:08:54","0x6de5f4e693dc646294c54e5724b11ea3d6e501b4","0xbc79c7139c87df965f0f4c24747f326d1864c5af","","2.9","0","0.578744210076374","0.000025641","0.0000051170966519201","1.36","","","Transfer"
"0x906ee60d67e10fac126513ab4d3954b4dc7919e29f74cfe0707536cb4860256c","21089368","1636287346","2021-11-07 12:15:46","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x884d1aa15f9957e1aeaa86a82a72e49bc2bfcbe3","","0","10","1.99566968991853","0.0064182","0.00128086072038351","1.89","","","Swap And Send"
"0x1d84da6c86245e82171697cad0acbec5c2d77207e08a63f543ec324dbb48df14","21902225","1638110324","2021-11-28 14:38:44","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x1a1ec25dc08e98e5e93f1104b5e5cdd298707d31","","0","1","0.199566968991853","0.086428017","0.0172481773886663","1.65","","","Swap"
"0xde14a9fa5939d4519481ecf2a1bec2002907ed89ebb6cd4269665394f129ea86","21902255","1638110384","2021-11-28 14:39:44","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x8f3cf7ad23cd3cadbd9735aff958023239c6a063","","0","0","0","0.01249728","0.0024940442902425","1.65","","","Approve"
"0x56e81fd65bb984cfbcee12598b5d9dd2107864734518cc7d062d5fc8e9db382c","21902257","1638110388","2021-11-28 14:39:48","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x1a1ec25dc08e98e5e93f1104b5e5cdd298707d31","","0","0","0","0.07377","0.014722055302529","1.65","","","Swap"
"0xfed5e78f9659720591a8ab48fae91aa6b8e2b117969967f957599ef78a42a6e7","21902292","1638110462","2021-11-28 14:41:02","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x1a1ec25dc08e98e5e93f1104b5e5cdd298707d31","","0","1","0.199566968991853","0.04961399","0.0099013136038921","1.65","","","Swap"
"0x8578a4879444cbaee0350fa52606ddbf7f81c128f405b3d25d7a4b3740309907","21902333","1638110544","2021-11-28 14:42:24","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x1a1ec25dc08e98e5e93f1104b5e5cdd298707d31","","0","0","0","0.06450106","0.0128722810409617","1.65","","","Swap"
"0x2721efcf2a3cfb1d0fb715250d8df15c13b5070fe7054111cfbc7cc93724dca8","21902614","1638111126","2021-11-28 14:52:06","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x1a1ec25dc08e98e5e93f1104b5e5cdd298707d31","","0","1","0.199566968991853","0.078363516","0.0156387693676646","1.65","","","Swap"
"0xfc556713aaebad30531f3d0d95744e9de97329cf62659527da142dabb49aa029","21902641","1638111180","2021-11-28 14:53:00","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x1a1ec25dc08e98e5e93f1104b5e5cdd298707d31","","0","0","0","0.090050327","0.0179710708161152","1.65","","","Swap"
"0x2f9a67848ac4a8a8c60e35902f494f099dd31228862f1b93df10a4bb911eb4ec","21902677","1638111270","2021-11-28 14:54:30","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x1a1ec25dc08e98e5e93f1104b5e5cdd298707d31","","0","1","0.199566968991853","0.124244663","0.0247951308083242","1.65","","","Swap"
"0xed4c2d9267a0cdb80b39157df518812c12fb55836459a2b83888cf2473e6094c","22303682","1639023101","2021-12-09 04:11:41","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xf2e4209afa4c3c9eaa3fb8e12eed25d8f328171c","","0","10","1.99566968991853","0.00625887","0.00124906371521404","2.09","","","Execute Trades"
"0x70da8215b3030dcd0b8edeb3c45c258a99fa59a919876ef904ace51742525e98","22303705","1639023147","2021-12-09 04:12:27","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","","0","0","0","0.00175338","0.000349916732090935","2.09","","","Approve"
"0x1b03286a059dc0a40f5fe63d51792e624bc6bee26282252bbcefbe9789af5dc9","22303719","1639023175","2021-12-09 04:12:55","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xf2e4209afa4c3c9eaa3fb8e12eed25d8f328171c","","0","0","0","0.0090225","0.00180059297772899","2.09","","","Execute Trades"
"0xfc165f3c8a55cb7e58024e11fef443b88b5dccbd550227907f93ebc13846e6ac","22303758","1639023257","2021-12-09 04:14:17","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","","0","0","0","0.00174294","0.00034783325293466","2.09","","","Approve"
"0x020c0410d9e1ff14c22261ba9a1b4d1496aba1787ccca66ce5281eafe102c62f","22303767","1639023275","2021-12-09 04:14:35","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xdef1c0ded9bec7f1a1670819833240f027b25eff","","0","0","0","0.000604015786","0.000120541599635252","2.09","","","0x415565b0"
"0x521bbb3b794358e776d3abcec0dfc70d63d449be3cdd3d7f259e418862e5f905","22304017","1639023919","2021-12-09 04:25:19","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x1111111254fb6c44bac0bed2854e76f90643097d","","0","5","0.997834844959265","0.181930566","0.0363073316235923","2.09","","","Swap"
"0x2506729e78046abcf7b7d83e1806f201bfc7cba84cc1fd36c426e242675b09e1","22304052","1639023989","2021-12-09 04:26:29","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","","0","0","0","0.058387554","0.0116522271786281","2.09","","","Approve"
"0x0071b8bcd66811b17cd32ed41e8ac98981bb861c06399a105e3440d29154fdf7","22304060","1639024005","2021-12-09 04:26:45","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x2791bca1f2de4661ed88a30c99a7a9449aa84174","","0","0","0","0.034575762","0.00690018002292369","2.09","","","Approve"
"0xa5380bcba6d8150a489a01a61e9a66ede575fc965dfbef0c4138b68954fb1583","22304064","1639024017","2021-12-09 04:26:57","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xdef171fe48cf0115b1d80b88dc8eab59176fee57","","0","0","0","0.173173032","0.0345596171073692","2.09","","","Simple Swap"
"0x5b043a324867c8684f557d43c117562b23bf777d5d9796d2956dbfb7e5103cfd","23062498","1640693506","2021-12-28 12:11:46","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xf2e4209afa4c3c9eaa3fb8e12eed25d8f328171c","","0","1","0.199566968991853","0.00819051","0.00163455525519746","2.49","","","Execute Trades"
"0xa9d7842ab55ba951e0e8ae8787a79107b3e8189eef4af2e170bf4c854f8c1dac","23062593","1640693704","2021-12-28 12:15:04","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xf2e4209afa4c3c9eaa3fb8e12eed25d8f328171c","","0","0","0","0.00864543","0.00172534226073124","2.49","","","Execute Trades"
"0xbc0d68701b573a12f154ae746f50dc665435dce3b4b4e1e72030c5c923fb9e53","23062629","1640693776","2021-12-28 12:16:16","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xf2e4209afa4c3c9eaa3fb8e12eed25d8f328171c","","0","1","0.199566968991853","0.00761919","0.00152053865447304","2.49","","","Execute Trades"
"0xc079b24bf841e92b461803e563af0f6033436bd3939b419aa9c821174ee00087","23439147","1641555094","2022-01-07 11:31:34","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xc2132d05d31c914a87c6611c10748aeb04b58e8f","","0","0","0","0.0208288","0.00415674048373751","2.05","","","Approve"
"0xfeebdc2138076ea828c84737f3c3e8e7c48a632447a094c896429926f79ff629","23440183","1641557384","2022-01-07 12:09:44","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xa5e0829caced8ffdd4de3c43696c57f7d7a678ff","","0","0","0","0.083618139","0.0166874185529695","2.05","","","Swap Exact Tokens For Tokens"
"0x06aefcb710f4970484a43eeef12b8b411f0bc43e95e228cf04c514dd64d547bd","23440230","1641557560","2022-01-07 12:12:40","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x385eeac5cb85a38a9a07a70c73e0a3271cfb54a7","","0","0","0","0.0284878","0.00568522389924611","2.05","","","Approve"
"0x213fe8eeec639739497c9fbd1b50022df6f35a0ec36c77eaefd98a86f094876c","23440277","1641557709","2022-01-07 12:15:09","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x86935f11c86623dec8a25696e1c19a8659cbf95d","","0","0","0","0.152768","0.0304874467189474","2.05","","","Execute ERC721Listing"
"0xe91143d147f1979f6192da19557dbfd0ce9316dbccb9e39d52355188632ad935","23440351","1641557861","2022-01-07 12:17:41","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x86935f11c86623dec8a25696e1c19a8659cbf95d","","0","0","0","0.01660285","0.00331338045112639","2.05","","","Interact"
"0x7f8b9ac35820f72b8644712899272a0263851a42ef1f5b1f3cf32665c4ede958","23440360","1641557879","2022-01-07 12:17:59","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x86935f11c86623dec8a25696e1c19a8659cbf95d","","0","0","0","0.01660285","0.00331338045112639","2.05","","","Interact"
"0xdf0c30fb3b7bc274b27dd2631851452354529a2bdef4330dd44e34c952f83de6","23440584","1641558343","2022-01-07 12:25:43","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x86935f11c86623dec8a25696e1c19a8659cbf95d","","0","0","0","0.01660285","0.00331338045112639","2.05","","","Interact"
"0x5143796d621c34cdd922e103a58dfb9153f72694c6a4d3ad0e98ece56974bace","23441615","1641560730","2022-01-07 13:05:30","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x385eeac5cb85a38a9a07a70c73e0a3271cfb54a7","","0","0","0","0.0286396","0.00571551816513907","2.05","","","Approve"
"0x8b759c106ba702632e343da8df9531dc3d9912633325d6451bd150deae1c6c40","23441626","1641560752","2022-01-07 13:05:52","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x11111112542d85b3ef69ae05771c2dccff4faa26","","0","0","0","0.2801227","0.0559032381848141","2.05","","","Swap"
"0xb5989d5cd941e0a62cd2193fb9af27860f1278732923266f79e4c34c2522819f","23441697","1641560898","2022-01-07 13:08:18","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x8df3aad3a84da6b69a4da8aec3ea40d9091b2ac4","","0","0","0","0.028259","0.00563956297674077","2.05","","","Approve"
"0xe3ce4d27b1b1afa3de4cdb911621b858e285018c85d1c642ae2f48454fe39806","23441716","1641560936","2022-01-07 13:08:56","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x86935f11c86623dec8a25696e1c19a8659cbf95d","","0","0","0","0.12441495","0.0248291144687729","2.05","Error(0)","execution reverted","Increase Stake"
"0x7f3573978ebbbaf178d239db725b588c11d461baef0d40bce7c1d92f0c4b7b75","23441747","1641561002","2022-01-07 13:10:02","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x86935f11c86623dec8a25696e1c19a8659cbf95d","","0","0","0","0.13333595","0.0266094513991493","2.05","","","Increase Stake"
"0x72898e03867cb85fcde25986e38b76f7dc5136481e48b5c5712d39f72a9c0dce","23479021","1641644019","2022-01-08 12:13:39","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x86935f11c86623dec8a25696e1c19a8659cbf95d","","0","0","0","0.001200096","0.000239499521219247","1.99","","","Interact"
"0x70c4783254fed50a376cc0e7ecdfbd7be02782d81275fe348f4c7d26f3781d15","23479025","1641644027","2022-01-08 12:13:47","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x86935f11c86623dec8a25696e1c19a8659cbf95d","","0","0","0","0.000965984","0.000192778498974626","1.99","","","Interact"
"0x4c04b14f90c4463d1c49aaa90c4a9e35f0026efe14823c627c6a39917a6e4a5a","23479089","1641644167","2022-01-08 12:16:07","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x096c5ccb33cfc5732bcd1f3195c13dbefc4c82f4","","0","0","0","0.001483968","0.000296150995840902","1.99","","","Approve"
"0x7ac95f844c454b3cdb7b6d64f14e986d4cd57edcf76a429778d8484b286e01a5","23479096","1641644181","2022-01-08 12:16:21","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xa02d547512bb90002807499f05495fe9c4c3943f","","0","0","0","0.005786272","0.00115474876480243","1.99","","","Stake Into Pool"
"0x7da981b04e44834bf38e063d665b5919d3098fd992b90d486ec4090b834aaa86","23480266","1641646725","2022-01-08 12:58:45","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xa6b71e26c5e0845f74c812102ca7114b6a896ab2","","0","0","0","0.129303","0.0258046077915536","1.99","","","Create Proxy With Nonce"
"0x239d495402ad52487e459fe36b4d586a545d7761ed4e69710393902aaee57576","23480314","1641646821","2022-01-08 13:00:21","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xc35e22309008631677d79ab56f761f12ddbaf056","","0","2","0.399133937983706","0.00081987","0.000163618970867351","1.99","","","Transfer"
"0xf0236e0ba1c5ab3ec912f44ee21ee986961da86f01abf9fe4bfab543f73bfd39","23480398","1641646997","2022-01-08 13:03:17","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0xc35e22309008631677d79ab56f761f12ddbaf056","","0","0","0","0.0397625","0.00793528160453856","1.99","","","Exec Transaction"
"0x5428bfb4734ac5686530f776e8a4da4eccf37396636dead9ee7d606500bb1e32","23788901","1642340621","2022-01-16 13:43:41","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x86935f11c86623dec8a25696e1c19a8659cbf95d","","0","0","0","0.001289696","0.000257380721640917","2.33","","","Interact"
"0x6440c3734db08f0010b4a7574cf3bf4c4b01f6e38759b62fe3a2e5c248486b98","24025456","1642854534","2022-01-22 12:28:54","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x86935f11c86623dec8a25696e1c19a8659cbf95d","","0","0","0","0.022767492840376005","0.00454363953769755","1.54","","","Interact"
"0x0ef4e91b7620f9db6e83e3f689bddb49c04b2cd4a2fd77b4fda4c0629cf00666","24378345","1643624834","2022-01-31 10:27:14","0xbc79c7139c87df965f0f4c24747f326d1864c5af","0x385eeac5cb85a38a9a07a70c73e0a3271cfb54a7","","0","0","0","0.001734173759776524","0.000346083800943807","1.64","Error(0)","execution reverted","Transfer"
