Signature,Block Time,Human Time,Action,From,To,Amount,Flow,Value,Decimals,Token Address, Multiplier
uy5n9i8WppKtrr1pXs17FXDbBzgcfyj4rqLvJJkiSHk6F4EUADU7epBmg3RMj2WQTz5KbQMTww1QmgbTnmyaibe,1752511506,2025-07-14T16:45:06.000Z,TRANSFER,6NJVZj1S7Gjvsi1tsUcjzpaNjfTFJqzHBzRsizyjNKQB,2rKXteR775ejj2QrVntTzz8STL6rY9dN2Jji1qxN2vDZ,74261251242,in,2.9867,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,1.0
uy5n9i8WppKtrr1pXs17FXDbBzgcfyj4rqLvJJkiSHk6F4EUADU7epBmg3RMj2WQTz5KbQMTww1QmgbTnmyaibe,1752511506,2025-07-14T16:45:06.000Z,TRANSFER,2rKXteR775ejj2QrVntTzz8STL6rY9dN2Jji1qxN2vDZ,6NJVZj1S7Gjvsi1tsUcjzpaNjfTFJqzHBzRsizyjNKQB,20000000,out,3.2967,9,So11111111111111111111111111111111111111112,1.0
uy5n9i8WppKtrr1pXs17FXDbBzgcfyj4rqLvJJkiSHk6F4EUADU7epBmg3RMj2WQTz5KbQMTww1QmgbTnmyaibe,1752511506,2025-07-14T16:45:06.000Z,CREATE ACCOUNT,2rKXteR775ejj2QrVntTzz8STL6rY9dN2Jji1qxN2vDZ,DZwhkR7TZ7pgkH2nwPbhuhZ5wHcgjWNAF37AjNspWgiz,22039280,out,3.6329,9,SOL,1.0
gxUtFXy117HxbSdwCfK7AmoNotaeJWTDDbHiCLrpRLVfuDGEGonV1UQW1qRt8a6iiyFCcunK9acSEjot54a2rCA,1749656873,2025-06-11T15:47:53.000Z,TRANSFER,2rKXteR775ejj2QrVntTzz8STL6rY9dN2Jji1qxN2vDZ,8uXYNKrXcDFQEu7KBRmoShgibhv5mPgV82M1AcPoBk9X,25987807,out,25.99,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.0
4Uq1LPEGuJM9zufuKqA8UEfhZZHPJRLQ6dviDzUySqFPTBHa5guCCeYb5cCBM1EgHU68ansb72ByFqWz1Qex4tqx,1749642433,2025-06-11T11:47:13.000Z,CLOSE ACCOUNT,EtUNuWRE5SogfEhKNBrzMWVvtpoTFW3bH3sEirxfLrEx,2rKXteR775ejj2QrVntTzz8STL6rY9dN2Jji1qxN2vDZ,2039280,in,0.3351,9,SOL,1.0
4Uq1LPEGuJM9zufuKqA8UEfhZZHPJRLQ6dviDzUySqFPTBHa5guCCeYb5cCBM1EgHU68ansb72ByFqWz1Qex4tqx,1749642433,2025-06-11T11:47:13.000Z,TRANSFER,4xDsmeTWPNjgSVSS1VTfzFq3iHZhp77ffPkAmkZkdu71,2rKXteR775ejj2QrVntTzz8STL6rY9dN2Jji1qxN2vDZ,9768208,in,9.7682,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.0
4Uq1LPEGuJM9zufuKqA8UEfhZZHPJRLQ6dviDzUySqFPTBHa5guCCeYb5cCBM1EgHU68ansb72ByFqWz1Qex4tqx,1749642433,2025-06-11T11:47:13.000Z,TRANSFER,2rKXteR775ejj2QrVntTzz8STL6rY9dN2Jji1qxN2vDZ,4xDsmeTWPNjgSVSS1VTfzFq3iHZhp77ffPkAmkZkdu71,60000000,out,9.8584,9,So11111111111111111111111111111111111111112,1.0
4Uq1LPEGuJM9zufuKqA8UEfhZZHPJRLQ6dviDzUySqFPTBHa5guCCeYb5cCBM1EgHU68ansb72ByFqWz1Qex4tqx,1749642433,2025-06-11T11:47:13.000Z,TRANSFER,2rKXteR775ejj2QrVntTzz8STL6rY9dN2Jji1qxN2vDZ,2rKXteR775ejj2QrVntTzz8STL6rY9dN2Jji1qxN2vDZ,60000000,out,9.8584,9,SOL,1.0
4Uq1LPEGuJM9zufuKqA8UEfhZZHPJRLQ6dviDzUySqFPTBHa5guCCeYb5cCBM1EgHU68ansb72ByFqWz1Qex4tqx,1749642433,2025-06-11T11:47:13.000Z,CREATE ACCOUNT,2rKXteR775ejj2QrVntTzz8STL6rY9dN2Jji1qxN2vDZ,EtUNuWRE5SogfEhKNBrzMWVvtpoTFW3bH3sEirxfLrEx,2039280,out,0.3351,9,SOL,1.0
4BQYQToqnEw3YfsHtz8JsezuNJ9qgqNaEqZVvFwXuZ1hmZER5mGM59EpMv2kdXQxAQYa1zC5k69VzJ5RbtBg4E2P,1749640567,2025-06-11T11:16:07.000Z,TRANSFER,Biw4eeaiYYYq6xSqEd7GzdwsrrndxA8mqdxfAtG3PTUU,2rKXteR775ejj2QrVntTzz8STL6rY9dN2Jji1qxN2vDZ,133092000,in,21.92,9,SOL,1.0
2E8kBDjUQKgBHif6UHyKTQsJHWmjbWiCL9XqMgyQ4eppVCZWZu1t8Tg27stRUPVEhTqUrhERTZBNzmPVVFikXbSJ,1749618783,2025-06-11T05:13:03.000Z,TRANSFER,A77HErqtfN1hLLpvZ9pCtu66FEtM8BveoaKbbMoZ4RiR,2rKXteR775ejj2QrVntTzz8STL6rY9dN2Jji1qxN2vDZ,16219599,in,16.22,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,1.0
359pQ1y9eXRGAPfYy6txZzfo4uzXYQ9cLy5riuQpka1w8s1XyBSujh7wzRyYTQsPewuj8wta4tApmn4mG6BZv98H,1747121936,2025-05-13T07:38:56.000Z,TRANSFER,6ScAYBoTZRqZfoX3z9y6BEZL3k1Z3paYTumM3kDeNoSs,2rKXteR775ejj2QrVntTzz8STL6rY9dN2Jji1qxN2vDZ,1000000000000,in,246.51,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,1.0
3wYL78FVgwpUo6AbSUzBN5a8gp1NGQBGevRMG12YtnN34zicxw1ohHQP9Fg32gWfg6mv3b58bTcN5VuTk7e8R7q8,1747119962,2025-05-13T07:06:02.000Z,TRANSFER,6ScAYBoTZRqZfoX3z9y6BEZL3k1Z3paYTumM3kDeNoSs,2rKXteR775ejj2QrVntTzz8STL6rY9dN2Jji1qxN2vDZ,2000000000000,in,493.01,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,1.0
